id_schedule,course_name,class_name,course_id
6104d2cf8aadd383ec57d3c3,Desain & Analisis Algoritma,DAA A,10779.0
6104d2cf8aadd383ec57d3c3,Desain & Analisis Algoritma,DAA A,10779.0
6104d2cf8aadd383ec57d3c3,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
6104d2cf8aadd383ec57d3c3,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
6104d2cf8aadd383ec57d3c3,Pemrograman Fungsional ,Pemrog Fungsional,15.0
6104d2cf8aadd383ec57d3c3,Pemrograman Fungsional ,Pemrog Fungsional,15.0
6104d2cf8aadd383ec57d3c3,Pengolahan Citra,Pengolahan Citra,233.0
6104d2cf8aadd383ec57d3c3,Pengolahan Citra,Pengolahan Citra,233.0
6104d2cf8aadd383ec57d3c3,Rekayasa Perangkat Lunak,RPL A,24.0
6104d66a8aadd383ec57d3c4,Aljabar Linier,Aljabar Linier A,2225.0
6104d66a8aadd383ec57d3c4,Metodologi Penelitian dan Penulisan Ilmiah,MPPI C,35.0
6104d66a8aadd383ec57d3c4,Sistem Operasi untuk Sistem Informasi,SOSI A,39.0
6104d66a8aadd383ec57d3c4,Pemrograman Berbasis Platform,PBP B,38.0
6104d66a8aadd383ec57d3c4,Pemrograman Berbasis Platform,PBP B,38.0
6104d66a8aadd383ec57d3c4,Struktur Data &  Algoritma,SDA D,30.0
6104d66a8aadd383ec57d3c4,Struktur Data &  Algoritma,SDA D,30.0
6104d8338aadd383ec57d3c8,Arsitektur & Pemrograman Aplikasi Perush.,APAP-B,104.0
6104d8338aadd383ec57d3c8,Jaringan Komunikasi Data,Jarkomdat-A,107.0
6104d8338aadd383ec57d3c8,Manajemen Proyek Teknologi Informasi,ManPro TI-B,114.0
6104d8338aadd383ec57d3c8,Technopreneurship,Technopreneurship,771.0
6104d8338aadd383ec57d3c8,Analisis dan Perancangan Sistem Informasi,Anaperancis-B,103.0
6104d8338aadd383ec57d3c8,Analisis dan Perancangan Sistem Informasi,Anaperancis-B,103.0
6104d8338aadd383ec57d3c8,Statistika Terapan,Statistika Terapan A,924.0
6104d8338aadd383ec57d3c8,Statistika Terapan,Statistika Terapan A,924.0
6104dbf08aadd383ec57d3c9,Metalurgi Ekstraksi,Metalurgi Ekstrak 02,13452.0
6104dbf08aadd383ec57d3c9,Pemilihan Material,Pemilihan Mater 02,16991.0
6104dbf08aadd383ec57d3c9,Penyambungan Material,Penyambungan Mat 01,16994.0
6104dbf08aadd383ec57d3c9,Praktikum Korosi,Praktikum Korosi,13461.0
6104dbf08aadd383ec57d3c9,Proses Manufaktur Logam,Manufaktur Logam 02,13462.0
6104dbf08aadd383ec57d3c9,Proses Manufaktur Logam,Manufaktur Logam 02,13462.0
6104dbf08aadd383ec57d3c9,Proses Manufaktur Polimer,Manufak Polimer 02,16998.0
6104dbf08aadd383ec57d3c9,Pembuatan Besi dan Baja,Besi dan Baja 01,12611.0
6104e4fb8aadd383ec57d3ca,Analisis dan Perancangan Sistem Informasi,Anaperancis-A,103.0
6104e4fb8aadd383ec57d3ca,Analisis dan Perancangan Sistem Informasi,Anaperancis-A,103.0
6104e4fb8aadd383ec57d3ca,Arsitektur & Pemrograman Aplikasi Perush.,APAP-B,104.0
6104e4fb8aadd383ec57d3ca,Jaringan Komunikasi Data,Jarkomdat-A,107.0
6104e4fb8aadd383ec57d3ca,Manajemen Proyek Teknologi Informasi,ManPro TI-B,114.0
6104e4fb8aadd383ec57d3ca,Manajemen Sistem Informasi,MSI A,728.0
6104e4fb8aadd383ec57d3ca,Statistika & Probabilitas,StatProb,10871.0
6104e4fb8aadd383ec57d3ca,Statistika & Probabilitas,StatProb,10871.0
6104e4fb8aadd383ec57d3ca,Komunikasi Bisnis dan Teknis,Kombistek C,16746.0
61050ea38aadd383ec57d3cc,Analisis Numerik,Analisis Numerik B,10764.0
61050ea38aadd383ec57d3cc,Analisis Numerik,Analisis Numerik B,10764.0
61050faf8aadd383ec57d3cd,Analisis Numerik,Analisis Numerik A,10764.0
61050faf8aadd383ec57d3cd,Analisis Numerik,Analisis Numerik A,10764.0
61052e5f8aadd383ec57d3d0,Dasar - Dasar Pemrograman 2,DDP 2,2.0
61052e5f8aadd383ec57d3d0,Dasar - Dasar Pemrograman 2,DDP 2,2.0
61052e5f8aadd383ec57d3d0,Arsitektur & Pemrograman Aplikasi Perush.,APAP-A,104.0
61052e5f8aadd383ec57d3d0,Manajemen Proyek Teknologi Informasi,ManPro TI-A,114.0
61052e5f8aadd383ec57d3d0,Manajemen Sistem Informasi,MSI B,728.0
61052e5f8aadd383ec57d3d0,Statistika Terapan,Statistika Terapan B,924.0
61052e5f8aadd383ec57d3d0,Statistika Terapan,Statistika Terapan B,924.0
6105359a8aadd383ec57d3d2,Metodologi Penelitian dan Penulisan Ilmiah,MPPI E,35.0
6105359a8aadd383ec57d3d2,Pemrograman Berbasis Platform,PBP A,38.0
6105359a8aadd383ec57d3d2,Pemrograman Berbasis Platform,PBP A,38.0
6105359a8aadd383ec57d3d2,Statistika & Probabilitas,StatProb,10871.0
6105359a8aadd383ec57d3d2,Statistika & Probabilitas,StatProb,10871.0
6105359a8aadd383ec57d3d2,Struktur Data &  Algoritma,SDA C,30.0
6105359a8aadd383ec57d3d2,Struktur Data &  Algoritma,SDA C,30.0
6105359a8aadd383ec57d3d2,Struktur Data &  Algoritma,SDA C,30.0
6105359a8aadd383ec57d3d2,Basis Data,Basis Data,628.0
6105359a8aadd383ec57d3d2,Basis Data,Basis Data,628.0
6105359a8aadd383ec57d3d2,Sistem Operasi untuk Sistem Informasi,SOSI B,39.0
6105359a8aadd383ec57d3d2,Manajemen Proyek Teknologi Informasi,ManPro TI-C,114.0
610536ac8aadd383ec57d3d3,Metodologi Penelitian dan Penulisan Ilmiah,MPPI C,35.0
610536ac8aadd383ec57d3d3,Sistem Operasi untuk Sistem Informasi,SOSI A,39.0
610536ac8aadd383ec57d3d3,Struktur Data &  Algoritma,SDA A,30.0
610536ac8aadd383ec57d3d3,Struktur Data &  Algoritma,SDA A,30.0
610536ac8aadd383ec57d3d3,Struktur Data &  Algoritma,SDA A,30.0
610536ac8aadd383ec57d3d3,Statistika & Probabilitas,StatProb,10871.0
610536ac8aadd383ec57d3d3,Statistika & Probabilitas,StatProb,10871.0
610536ac8aadd383ec57d3d3,Pemrograman Berbasis Platform,PBP A,38.0
610536ac8aadd383ec57d3d3,Pemrograman Berbasis Platform,PBP A,38.0
61053b2c8aadd383ec57d3d7,Analisis dan Perancangan Sistem Informasi,Anaperancis-C,103.0
61053b2c8aadd383ec57d3d7,Analisis dan Perancangan Sistem Informasi,Anaperancis-C,103.0
61053b2c8aadd383ec57d3d7,Pemrograman Berbasis Platform,PBP B,38.0
61053b2c8aadd383ec57d3d7,Pemrograman Berbasis Platform,PBP B,38.0
61053b2c8aadd383ec57d3d7,Sistem Operasi untuk Sistem Informasi,SOSI B,39.0
61053b2c8aadd383ec57d3d7,Basis Data,Basis Data,628.0
61053b2c8aadd383ec57d3d7,Basis Data,Basis Data,628.0
61053b2c8aadd383ec57d3d7,Struktur Data &  Algoritma,SDA D,30.0
61053b2c8aadd383ec57d3d7,Struktur Data &  Algoritma,SDA D,30.0
61053f718aadd383ec57d3d8,Analisis Numerik,Analisis Numerik A,10764.0
61053f718aadd383ec57d3d8,Analisis Numerik,Analisis Numerik A,10764.0
61053f718aadd383ec57d3d8,Desain & Analisis Algoritma,DAA A,10779.0
61053f718aadd383ec57d3d8,Desain & Analisis Algoritma,DAA A,10779.0
61053f718aadd383ec57d3d8,Jaringan Komputer,Jaringan Komputer A,16741.0
61053f718aadd383ec57d3d8,Jaringan Komputer,Jaringan Komputer A,16741.0
61053f718aadd383ec57d3d8,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
61053f718aadd383ec57d3d8,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
61053f718aadd383ec57d3d8,Pengolahan Citra,Pengolahan Citra,233.0
61053f718aadd383ec57d3d8,Pengolahan Citra,Pengolahan Citra,233.0
61053f718aadd383ec57d3d8,Perolehan Informasi,Perolehan Informasi,22.0
61053f718aadd383ec57d3d8,Rekayasa Perangkat Lunak,RPL C,24.0
610546d58aadd383ec57d3d9,Aljabar Linier,Aljabar Linier C,2225.0
610546d58aadd383ec57d3d9,Basis Data,Basis Data,628.0
610546d58aadd383ec57d3d9,Basis Data,Basis Data,628.0
610546d58aadd383ec57d3d9,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610546d58aadd383ec57d3d9,Sistem Operasi,Sistem Operasi A,10870.0
610546d58aadd383ec57d3d9,Sistem Operasi,Sistem Operasi A,10870.0
610546d58aadd383ec57d3d9,Pemrograman Berbasis Platform,PBP A,38.0
610546d58aadd383ec57d3d9,Pemrograman Berbasis Platform,PBP A,38.0
610546d58aadd383ec57d3d9,Struktur Data &  Algoritma,SDA E,30.0
610546d58aadd383ec57d3d9,Struktur Data &  Algoritma,SDA E,30.0
6105488a8aadd383ec57d3da,Analisis dan Perancangan Sistem Informasi,Anaperancis-A,103.0
6105488a8aadd383ec57d3da,Analisis dan Perancangan Sistem Informasi,Anaperancis-A,103.0
6105488a8aadd383ec57d3da,Pemrograman Berbasis Platform,PBP B,38.0
6105488a8aadd383ec57d3da,Pemrograman Berbasis Platform,PBP B,38.0
6105488a8aadd383ec57d3da,Sistem Operasi untuk Sistem Informasi,SOSI B,39.0
6105488a8aadd383ec57d3da,Statistika Terapan,Statistika Terapan B,924.0
6105488a8aadd383ec57d3da,Statistika Terapan,Statistika Terapan B,924.0
6105488a8aadd383ec57d3da,Basis Data,Basis Data,628.0
6105488a8aadd383ec57d3da,Basis Data,Basis Data,628.0
6105488a8aadd383ec57d3da,Struktur Data &  Algoritma,SDA D,30.0
6105488a8aadd383ec57d3da,Struktur Data &  Algoritma,SDA D,30.0
6105488a8aadd383ec57d3da,Struktur Data &  Algoritma,SDA D,30.0
6105488a8aadd383ec57d3da,Manajemen Proyek Teknologi Informasi,ManPro TI-C,114.0
610560e18aadd383ec57d3de,Desain & Analisis Algoritma,DAA A,10779.0
610560e18aadd383ec57d3de,Desain & Analisis Algoritma,DAA A,10779.0
610560e18aadd383ec57d3de,Jaringan Komputer,Jaringan Komputer A,16741.0
610560e18aadd383ec57d3de,Jaringan Komputer,Jaringan Komputer A,16741.0
610560e18aadd383ec57d3de,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610560e18aadd383ec57d3de,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610560e18aadd383ec57d3de,Sistem Interaksi,Sistem Interaksi,10869.0
610560e18aadd383ec57d3de,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610560e18aadd383ec57d3de,Rekayasa Perangkat Lunak,RPL A,24.0
610566668aadd383ec57d3e1,Jaringan Komputer,Jaringan Komputer A,16741.0
610566668aadd383ec57d3e1,Jaringan Komputer,Jaringan Komputer A,16741.0
610566668aadd383ec57d3e1,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610566668aadd383ec57d3e1,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610566668aadd383ec57d3e1,Pengolahan Citra,Pengolahan Citra,233.0
610566668aadd383ec57d3e1,Pengolahan Citra,Pengolahan Citra,233.0
610566668aadd383ec57d3e1,Rekayasa Perangkat Lunak,RPL C,24.0
610566668aadd383ec57d3e1,Metodologi Penelitian dan Penulisan Ilmiah,MPPI D,35.0
610566668aadd383ec57d3e1,Desain & Analisis Algoritma,DAA B,10779.0
610566668aadd383ec57d3e1,Desain & Analisis Algoritma,DAA B,10779.0
610567118aadd383ec57d3e2,Arsitektur & Pemrograman Aplikasi Perush.,APAP-B,104.0
610567118aadd383ec57d3e2,Jaringan Komunikasi Data,Jarkomdat-B,107.0
610567118aadd383ec57d3e2,Manajemen Proyek Teknologi Informasi,ManPro TI-A,114.0
610567118aadd383ec57d3e2,Statistika Terapan,Statistika Terapan B,924.0
610567118aadd383ec57d3e2,Statistika Terapan,Statistika Terapan B,924.0
610567118aadd383ec57d3e2,Analisis dan Perancangan Sistem Informasi,Anaperancis-A,103.0
610567118aadd383ec57d3e2,Analisis dan Perancangan Sistem Informasi,Anaperancis-A,103.0
610567708aadd383ec57d3e3,Analisis Numerik,Analisis Numerik B,10764.0
610567708aadd383ec57d3e3,Analisis Numerik,Analisis Numerik B,10764.0
610567708aadd383ec57d3e3,Desain & Analisis Algoritma,DAA A,10779.0
610567708aadd383ec57d3e3,Desain & Analisis Algoritma,DAA A,10779.0
610567708aadd383ec57d3e3,Jaringan Komputer,Jaringan Komputer A,16741.0
610567708aadd383ec57d3e3,Jaringan Komputer,Jaringan Komputer A,16741.0
610567708aadd383ec57d3e3,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610567708aadd383ec57d3e3,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610567708aadd383ec57d3e3,Rekayasa Perangkat Lunak,RPL A,24.0
6105698e8aadd383ec57d3e4,Desain & Analisis Algoritma,DAA B,10779.0
6105698e8aadd383ec57d3e4,Desain & Analisis Algoritma,DAA B,10779.0
6105698e8aadd383ec57d3e4,Jaringan Komputer,Jaringan Komputer A,16741.0
6105698e8aadd383ec57d3e4,Jaringan Komputer,Jaringan Komputer A,16741.0
6105698e8aadd383ec57d3e4,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
6105698e8aadd383ec57d3e4,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
6105698e8aadd383ec57d3e4,Rekayasa Perangkat Lunak,RPL B,24.0
6105698e8aadd383ec57d3e4,Analisis Numerik,Analisis Numerik B,10764.0
6105698e8aadd383ec57d3e4,Analisis Numerik,Analisis Numerik B,10764.0
610572418aadd383ec57d3e6,Analisis Numerik,Analisis Numerik A,10764.0
610572418aadd383ec57d3e6,Analisis Numerik,Analisis Numerik A,10764.0
610572418aadd383ec57d3e6,Jaringan Komputer,Jaringan Komputer A,16741.0
610572418aadd383ec57d3e6,Jaringan Komputer,Jaringan Komputer A,16741.0
610572418aadd383ec57d3e6,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610572418aadd383ec57d3e6,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610572418aadd383ec57d3e6,Pengolahan Citra,Pengolahan Citra,233.0
610572418aadd383ec57d3e6,Pengolahan Citra,Pengolahan Citra,233.0
610572418aadd383ec57d3e6,Perolehan Informasi,Perolehan Informasi,22.0
610572418aadd383ec57d3e6,Rekayasa Perangkat Lunak,RPL C,24.0
610572418aadd383ec57d3e6,Pengajaran Berbantuan Komputer,PBK,17.0
610572418aadd383ec57d3e6,Pengajaran Berbantuan Komputer,PBK,17.0
610576618aadd383ec57d3e7,Aljabar Linier,Aljabar Linier A,2225.0
610576618aadd383ec57d3e7,Manajemen Proyek Teknologi Informasi,ManPro TI-A,114.0
610576618aadd383ec57d3e7,Sistem Operasi untuk Sistem Informasi,SOSI B,39.0
610576618aadd383ec57d3e7,Struktur Data &  Algoritma,SDA B,30.0
610576618aadd383ec57d3e7,Struktur Data &  Algoritma,SDA B,30.0
610576618aadd383ec57d3e7,Pemrograman Berbasis Platform,PBP B,38.0
610576618aadd383ec57d3e7,Pemrograman Berbasis Platform,PBP B,38.0
610576618aadd383ec57d3e7,Metodologi Penelitian dan Penulisan Ilmiah,MPPI E,35.0
6105cf018aadd383ec57d3ed,Komputasi Material ,Komputasi Material,13447.0
6105cf018aadd383ec57d3ed,Metalurgi Ekstraksi,Metalurgi Ekstrak 01,13452.0
6105cf018aadd383ec57d3ed,Pembuatan Besi dan Baja,Besi dan Baja 02,12611.0
6105cf018aadd383ec57d3ed,Pemilihan Material,Pemilihan Mater 01,16991.0
6105cf018aadd383ec57d3ed,Praktikum Karakterisasi Material,Praktik Karakter Mat,12618.0
6105cf018aadd383ec57d3ed,Praktikum Korosi,Praktikum Korosi,13461.0
6105cf018aadd383ec57d3ed,Proses Manufaktur Logam,Manufaktur Logam 02,13462.0
6105cf018aadd383ec57d3ed,Proses Manufaktur Logam,Manufaktur Logam 02,13462.0
6105cf018aadd383ec57d3ed,Proses Manufaktur Polimer,Manufak Polimer 01,16998.0
6105cf018aadd383ec57d3ed,Biomaterial,Biomaterial,15318.0
6105cf018aadd383ec57d3ed,Penyambungan Material,Penyambungan Mat 01,16994.0
6105fde18aadd383ec57d3ef,Analisis dan Perancangan Sistem Informasi,Anaperancis-C,103.0
6105fde18aadd383ec57d3ef,Analisis dan Perancangan Sistem Informasi,Anaperancis-C,103.0
6105fde18aadd383ec57d3ef,Arsitektur & Pemrograman Aplikasi Perush.,APAP-B,104.0
6105fde18aadd383ec57d3ef,E-Dagang,E-Dagang,51.0
6105fde18aadd383ec57d3ef,Jaringan Komunikasi Data,Jarkomdat-A,107.0
6105fde18aadd383ec57d3ef,Manajemen Proyek Teknologi Informasi,ManPro TI-B,114.0
6105fde18aadd383ec57d3ef,Statistika Terapan,Statistika Terapan C,924.0
6105fde18aadd383ec57d3ef,Statistika Terapan,Statistika Terapan C,924.0
6105fde18aadd383ec57d3ef,Kecerdasan Artifisial &  Sains Data Dasar,KASDD B,10.0
6105fde18aadd383ec57d3ef,Kecerdasan Artifisial &  Sains Data Dasar,KASDD B,10.0
610609f88aadd383ec57d3f2,Statistik dan Probabilistik,Stat dan Prob-03,-1.0
61060d9f8aadd383ec57d3f3,Analisis dan Perancangan Sistem Informasi,Anaperancis-B,103.0
61060d9f8aadd383ec57d3f3,Analisis dan Perancangan Sistem Informasi,Anaperancis-B,103.0
61060d9f8aadd383ec57d3f3,Jaringan Komunikasi Data,Jarkomdat-A,107.0
61060d9f8aadd383ec57d3f3,Arsitektur & Pemrograman Aplikasi Perush.,APAP-B,104.0
61060d9f8aadd383ec57d3f3,Manajemen Proyek Teknologi Informasi,ManPro TI-A,114.0
61060d9f8aadd383ec57d3f3,Statistika Terapan,Statistika Terapan C,924.0
61060d9f8aadd383ec57d3f3,Statistika Terapan,Statistika Terapan C,924.0
61060d9f8aadd383ec57d3f3,E-Dagang,E-Dagang,51.0
61060d9f8aadd383ec57d3f3,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
61060d9f8aadd383ec57d3f3,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610612808aadd383ec57d3f4,Desain & Analisis Algoritma,DAA B,10779.0
610612808aadd383ec57d3f4,Desain & Analisis Algoritma,DAA B,10779.0
610612808aadd383ec57d3f4,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610612808aadd383ec57d3f4,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610612808aadd383ec57d3f4,Sistem Operasi,Sistem Operasi B,10870.0
610612808aadd383ec57d3f4,Sistem Operasi,Sistem Operasi B,10870.0
610612808aadd383ec57d3f4,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610612808aadd383ec57d3f4,Rekayasa Perangkat Lunak,RPL A,24.0
6106187f8aadd383ec57d3f5,Analisis Numerik,Analisis Numerik A,10764.0
6106187f8aadd383ec57d3f5,Analisis Numerik,Analisis Numerik A,10764.0
6106187f8aadd383ec57d3f5,Basis Data,Basis Data,628.0
6106187f8aadd383ec57d3f5,Basis Data,Basis Data,628.0
6106187f8aadd383ec57d3f5,Desain & Analisis Algoritma,DAA A,10779.0
6106187f8aadd383ec57d3f5,Desain & Analisis Algoritma,DAA A,10779.0
6106187f8aadd383ec57d3f5,Game Development,Game Development,6.0
6106187f8aadd383ec57d3f5,Jaringan Komputer,Jaringan Komputer B,16741.0
6106187f8aadd383ec57d3f5,Jaringan Komputer,Jaringan Komputer B,16741.0
61062fe38aadd383ec57d3f7,Electrochemistry,Electrochemistry,13926.0
61062fe38aadd383ec57d3f7,Intro to Fluid Mechanics and Heat Transfer,Fluid Mechanics,13929.0
61062fe38aadd383ec57d3f7,Materials Characterization,Materials Character,13932.0
61062fe38aadd383ec57d3f7,Materials Physics 2,Materials Physics 2,13935.0
61062fe38aadd383ec57d3f7,Numerical Computation,Numerical Comp,13938.0
61062fe38aadd383ec57d3f7,Chemistry of Materials,Materials Chemistry,13924.0
610647b68aadd383ec57d3fa,Desain & Analisis Algoritma,DAA A,10779.0
610647b68aadd383ec57d3fa,Desain & Analisis Algoritma,DAA A,10779.0
610647b68aadd383ec57d3fa,Jaringan Komputer,Jaringan Komputer C,16741.0
610647b68aadd383ec57d3fa,Jaringan Komputer,Jaringan Komputer C,16741.0
610647b68aadd383ec57d3fa,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610647b68aadd383ec57d3fa,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610647b68aadd383ec57d3fa,Pengolahan Citra,Pengolahan Citra,233.0
610647b68aadd383ec57d3fa,Pengolahan Citra,Pengolahan Citra,233.0
610647b68aadd383ec57d3fa,Rekayasa Perangkat Lunak,RPL B,24.0
610647b68aadd383ec57d3fa,Perolehan Informasi,Perolehan Informasi,22.0
61065ba68aadd383ec57d3fd,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
61065ba68aadd383ec57d3fd,Pemrograman Berbasis Platform,PBP A,38.0
61065ba68aadd383ec57d3fd,Pemrograman Berbasis Platform,PBP A,38.0
61065ba68aadd383ec57d3fd,Basis Data,Basis Data,628.0
61065ba68aadd383ec57d3fd,Basis Data,Basis Data,628.0
61065ba68aadd383ec57d3fd,Statistika & Probabilitas,StatProb,10871.0
61065ba68aadd383ec57d3fd,Statistika & Probabilitas,StatProb,10871.0
61065ba68aadd383ec57d3fd,Struktur Data &  Algoritma,SDA C,30.0
61065ba68aadd383ec57d3fd,Struktur Data &  Algoritma,SDA C,30.0
61065ba68aadd383ec57d3fd,Struktur Data &  Algoritma,SDA C,30.0
61065e558aadd383ec57d421,Pemrograman Fungsional ,Pemrog Fungsional,15.0
61065e558aadd383ec57d421,Pemrograman Fungsional ,Pemrog Fungsional,15.0
61065fcd8aadd383ec57d458,Magang,Magang,9699.0
61065fcd8aadd383ec57d458,Seminar Tugas Akhir,Kelas A,9702.0
61065fcd8aadd383ec57d458,TJSK dalam Perspektif Sosiologi,TJSK dalam Perspekti,100.0
61065fcd8aadd383ec57d458,Dinamika Kelompok Kecil,Dinamika Kelompok Ke,14133.0
610660018aadd383ec57d45c,Arkeologi Ekologi,A,13499.0
610660018aadd383ec57d45c,Arkeologi Ekologi,A,13499.0
610660018aadd383ec57d45c,Arkeologi Ekologi,A,13499.0
610660018aadd383ec57d45c,Arkeologi Industri,A,13501.0
610660018aadd383ec57d45c,Arkeologi Industri,A,13501.0
610660018aadd383ec57d45c,Arkeologi Industri,A,13501.0
610660018aadd383ec57d45c,Arkeologi Islam,A,13502.0
610660018aadd383ec57d45c,Arkeologi Islam,A,13502.0
610660018aadd383ec57d45c,Arkeologi Islam,A,13502.0
610660018aadd383ec57d45c,Arkeologi Kolonial,A,13503.0
610660018aadd383ec57d45c,Arkeologi Kolonial,A,13503.0
610660018aadd383ec57d45c,Arkeologi Kolonial,A,13503.0
610660018aadd383ec57d45c,Metode Arkeologi 3,A,13510.0
610660018aadd383ec57d45c,Metode Arkeologi 3,A,13510.0
610660018aadd383ec57d45c,Metode Arkeologi 3,A,13510.0
610660018aadd383ec57d45c,Metode Penelitian Epigrafi,A,13512.0
610660018aadd383ec57d45c,Metode Penelitian Epigrafi,A,13512.0
610660018aadd383ec57d45c,Metode Penelitian Epigrafi,A,13512.0
6106600f8aadd383ec57d45f,Bimbingan Bacaan ,B,15058.0
6106600f8aadd383ec57d45f,Bimbingan Bacaan ,B,15058.0
6106600f8aadd383ec57d45f,Bimbingan Bacaan ,B,15058.0
610660338aadd383ec57d466,Hak Atas Kekayaan Intelektual,Reguler,13755.0
610660338aadd383ec57d466,Hukum Acara Peradilan Tata Usaha Negara,Reguler A,16855.0
610660338aadd383ec57d466,Hukum Antar Tata Hukum,Reguler B,18443.0
610660338aadd383ec57d466,Hukum Asuransi,Reguler,13765.0
610660338aadd383ec57d466,Hukum Lingkungan,Reguler C,13783.0
610660338aadd383ec57d466,Hukum Organisasi Perusahaan,Reguler B,18453.0
610660338aadd383ec57d466,Hukum Surat Berharga,Reguler,18458.0
610660338aadd383ec57d466,Ilmu Perundang-undangan,Reguler A,13806.0
610660338aadd383ec57d466,Metode Penelitian dan Penulisan Hukum,Reguler A,13822.0
610660338aadd383ec57d466,Kapita Selekta Hukum Acara Perdata,Reguler A,16898.0
6106609b8aadd383ec57d472,Advokasi Kesehatan,PHS1600154A,14767.0
610661f58aadd383ec57d47c,Desain & Analisis Algoritma,DAA A,10779.0
610661f58aadd383ec57d47c,Desain & Analisis Algoritma,DAA A,10779.0
610661f58aadd383ec57d47c,Forensik Digital,Forensik Digital,5.0
610661f58aadd383ec57d47c,Forensik Digital,Forensik Digital,5.0
610661f58aadd383ec57d47c,Jaringan Komputer,Jaringan Komputer C,16741.0
610661f58aadd383ec57d47c,Jaringan Komputer,Jaringan Komputer C,16741.0
610661f58aadd383ec57d47c,Rekayasa Perangkat Lunak,RPL B,24.0
610661f58aadd383ec57d47c,Sistem Interaksi,Sistem Interaksi,10869.0
610661f58aadd383ec57d47c,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610662068aadd383ec57d47d,Epidemiologi Intermediet,PHF0802012I,15198.0
610662068aadd383ec57d47d,Kesehatan Masyarakat Intermediet,PHS1802013,15200.0
610662068aadd383ec57d47d,Manajemen Aspek Manusia dalam K3,PHS1802115,15188.0
610662068aadd383ec57d47d,Prinsip Keselamatan dan Kesehatan Kerja,PHS1802114,15193.0
610662068aadd383ec57d47d,Biostatistik Intermediet ,PHF1801011B,15197.0
610662078aadd383ec57d47f,Ekonometrika Cross Section dan Panel Data,Emet CSPD-B,14658.0
610662078aadd383ec57d47f,Ekonomi Internasional,Ek. Internasional-B,19110.0
610662078aadd383ec57d47f,Ekonomi Kemiskinan,Ek. Kemiskinan-A,14246.0
610662078aadd383ec57d47f,Ekonomi Politik,Ek. Politik-A,14669.0
610662078aadd383ec57d47f,Koperasi,Koperasi-A-MHS LAMA,1379.0
610662078aadd383ec57d47f,Perekonomian Indonesia,PI-A,18016.0
610662078aadd383ec57d47f,Mikroekonomi 2,Mikro2-B-English,19124.0
6106629d8aadd383ec57d483,Sistem Operasi,Sistem Operasi B,10870.0
6106629d8aadd383ec57d483,Sistem Operasi,Sistem Operasi B,10870.0
6106629d8aadd383ec57d483,Struktur Data &  Algoritma,SDA D,30.0
6106629d8aadd383ec57d483,Struktur Data &  Algoritma,SDA D,30.0
6106629d8aadd383ec57d483,Struktur Data &  Algoritma,SDA D,30.0
6106629d8aadd383ec57d483,Aljabar Linier,Aljabar Linier A,2225.0
6106629d8aadd383ec57d483,Aljabar Linier,Aljabar Linier A,2225.0
6106629d8aadd383ec57d483,Pemrograman Berbasis Platform,PBP B,38.0
6106629d8aadd383ec57d483,Pemrograman Berbasis Platform,PBP B,38.0
6106629d8aadd383ec57d483,Metodologi Penelitian dan Penulisan Ilmiah,MPPI E,35.0
6106633d8aadd383ec57d487,Manajemen K3,PHS1802035,15189.0
6106633d8aadd383ec57d487,Manajemen Kebakaran dan Ledakan,PHS1802034,15190.0
6106633d8aadd383ec57d487,Manajemen Risiko K3,PHS1802031,15191.0
6106633d8aadd383ec57d487,Metode Penelitian K3 2,PHS1802132,15192.0
6106633d8aadd383ec57d487,Promosi kesehatan Pekerja,PHS1802036,15194.0
6106633d8aadd383ec57d487,Toksikologi Industri Intermediet,PHS1802133,15195.0
610664088aadd383ec57d48a,Dasar - Dasar Pemrograman 2,DDP 2,2.0
